"Nom grau","URL grau","Crèdtis grau","Nom assig","URL assig","Crèdits assig","Tipus assig.","Semestre assig.","Menció assig"
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Taller Temàtic II","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210144/taller-tematic-ii.pdf","7.5","Obligatòria","5",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Teoria II","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210141/teoria-ii.pdf","5","Obligatòria","5",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Treball de Fi de Grau","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210145/treball-de-fi-de-grau.pdf","6","Projecte","5",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Antropologia de la Ciutat","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210205/antropologia-de-la-ciutat.pdf","4","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Antropologia de la Ciutat","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210256/antropologia-de-la-ciutat.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Aplicació de Sistemes de Disseny Paramètric","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210201/aplicacio-de-sistemes-de-disseny-parametric.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Aprenent de la Ciutat X","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210185/aprenent-de-la-ciutat-x.pdf","2.5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Arne Jacobsen","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210164/arne-jacobsen.pdf","2.5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Arquitectura Actual: Aprendre Avui, Construir Avui","","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Arquitectura Acústica. Acústica de Sales","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210211/arquitectura-acustica.-acustica-de-sales.pdf","3","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Arquitectura Acústica. Acústica de Sales","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210171/arquitectura-acustica.-acustica-de-sales.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Arquitectura del Sòl","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210259/arquitectura-del-sol.pdf","2.5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Arquitectura i Cinema","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210225/arquitectura-i-cinema.pdf","4","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Arquitectura i Cinema II","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210245/arquitectura-i-cinema-ii.pdf","4","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Arquitectura i Política","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210204/arquitectura-i-politica.pdf","4","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Arquitectura Interior","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210180/arquitectura-interior.pdf","2.5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Arquitectura Urbana. Ciutat Històrica","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210258/arquitectura-urbana.-ciutat-historica.pdf","2.5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Arquitectura, Materials i Medi Ambient","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210170/arquitectura-materials-i-medi-ambient.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Arquitectura, Materials i Medi Ambient","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210212/arquitectura-materials-i-medi-ambient.pdf","3","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Barcelona I: Caminar Barcelona","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210160/barcelona-i-caminar-barcelona.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Barcelona II: Projectar Barcelona","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210175/barcelona-ii-projectar-barcelona.pdf","2.5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Cad_Gestió Avançada de Projectes","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210169/cad_gestio-avancada-de-projectes.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Ciutats en la Història","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210159/ciutats-en-la-historia.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Construcció Industrialitzada i Innovació","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210210/construccio-industrialitzada-i-innovacio.pdf","3","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Construcció Industrialitzada i Innovació","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210154/construccio-industrialitzada-i-innovacio.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Control Gràfic de l'Entorn Natural i Urbà en 3D","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210157/control-grafic-de-lentorn-natural-i-urba-en-3d.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Dimensions de la Sostenibilitat: Paràmetres Mediambientals en el Disseny Arquitectònic","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210183/dimensions-de-la-sostenibilitat-parametres-mediambientals-en-el-disseny-arquitectonic.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Disseny i Càlcul Informàtic d'Estructures Bidireccionals F.A.","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210241/disseny-i-calcul-informatic-destructures-bidireccionals-f.a..pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Dissenyant en Fusta, Construcció i Càlcul","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210173/dissenyant-en-fusta-construccio-i-calcul.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","El Paper de la Ciència i la Tecnologia a la Cultura Contemporània","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210182/el-paper-de-la-ciencia-i-la-tecnologia-a-la-cultura-contemporania.pdf","2.5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Energies Renovables a l'Arquitectura","","3","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Energies Renovables a l'Arquitectura","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210161/energies-renovables-a-larquitectura.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Espai Públic/Disseny Urbà","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210203/espai-public/disseny-urba.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Espai: Unitat i Privacitat","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210165/espai-unitat-i-privacitat.pdf","2.5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Estructures Industrialitzades/Estructures Prefabricades","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210198/estructures-industrialitzades/estructures-prefabricades.pdf","2.5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Estudis Urbans amb Tecnologia Sig","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210215/estudis-urbans-amb-tecnologia-sig.pdf","3","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Formigó Armat Aplicat","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210156/formigo-armat-aplicat.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Fotografia Digital a l'Arquitectura","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210221/fotografia-digital-a-larquitectura.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Gaudí i el Seu Temps","","3","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Gestió i Creació d'Empreses per a Arquitectes","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210216/gestio-i-creacio-dempreses-per-a-arquitectes.pdf","3","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Gestió Urbanística","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210218/gestio-urbanistica.pdf","3","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Habitatge i Cooperació","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210150/habitatge-i-cooperacio.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Història de l'Arquitectura Espanyola (XIX-XX)","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210209/historia-de-larquitectura-espanyola-xix-xx.pdf","3","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Història de l'Arquitectura Espanyola (XIX-XX)","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210163/historia-de-larquitectura-espanyola-xix-xx.pdf","2.5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Història de l'Art Occidental I","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210207/historia-de-lart-occidental-i.pdf","3","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Història de l'Art Occidental I","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210153/historia-de-lart-occidental-i.pdf","2.5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Història de l'Art Occidental II","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210208/historia-de-lart-occidental-ii.pdf","3","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Història de l'Art Occidental II","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210162/historia-de-lart-occidental-ii.pdf","2.5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Il·luminació Natural i Artificial","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210214/il-luminacio-natural-i-artificial.pdf","3","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Il·luminació Natural i Artificial","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210179/il-luminacio-natural-i-artificial.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Infraestructura i Serveis Urbans","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210196/infraestructura-i-serveis-urbans.pdf","2.5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Infraestructures Urbanes - Estructures de Grans Llums","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210199/infraestructures-urbanes---estructures-de-grans-llums.pdf","2.5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Innovació Tècnica del Projecte: Estudi de Casos","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210197/innovacio-tecnica-del-projecte-estudi-de-casos.pdf","2.5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Introducció a l'Escenografia","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210257/introduccio-a-lescenografia.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Introducció al Patrimoni Arquitectònic","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210217/introduccio-al-patrimoni-arquitectonic.pdf","3","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","L'Activitat Comercial i la Forma Urbana","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210167/lactivitat-comercial-i-la-forma-urbana.pdf","2.5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","L'Arquitectura Mediambiental: l'Estalvi Energètic","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210155/larquitectura-mediambiental-lestalvi-energetic.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","L'Arquitectura Mediambiental: l'Estalvi Energètic","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210213/larquitectura-mediambiental-lestalvi-energetic.pdf","3","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","L'Habitatge Col·lectiu: Antecedents, Realitzacions Actuals i Alternatives","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210224/lhabitatge-col-lectiu-antecedents-realitzacions-actuals-i-alternatives.pdf","3","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","L'Habitatge Col·lectiu: Antecedents, Realitzacions Actuals i Alternatives","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210152/lhabitatge-col-lectiu-antecedents-realitzacions-actuals-i-alternatives.pdf","2.5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","La Ciutat Dibuixada Pels Arquitectes","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210168/la-ciutat-dibuixada-pels-arquitectes.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","La Reforma Urbana","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210184/la-reforma-urbana.pdf","2.5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Maquetació Virtual de l'Estructura del Projecte","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210200/maquetacio-virtual-de-lestructura-del-projecte.pdf","2.5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Mestres Nòrdics","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210178/mestres-nordics.pdf","5","Optativa","6",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-barcelona-etsab","300","Mites i Arquitectura a Occident","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/210206/mites-i-arquitectura-a-occident.pdf","3","Optativa","6",""
